ProductID,Date,Zip,Units,Currency,Revenue
1529,22-10-2023,59910,15,USD,777.48
336,14-07-2024,73280,17,USD,1461.23
1028,20-07-2024,40422,15,USD,421.81
2119,31-08-2024,91498,2,USD,123.8
922,06-06-2024,32762,15,USD,1294.96
2265,17-05-2024,77037,12,USD,657.78
2178,11-03-2024,82868,11,USD,990.93
998,22-07-2024,18943,18,USD,1078.53
2067,21-12-2023,74043,4,USD,216.69
115,05-12-2023,39375,13,USD,1233.26
628,11-09-2023,94571,11,USD,599.59
367,03-04-2024,18714,3,USD,104.87
2161,12-11-2023,86478,15,USD,1107.84
1340,05-06-2024,65295,19,USD,808.44
1315,28-09-2023,39649,8,USD,648.07
2299,20-10-2023,48025,8,USD,623.19
823,30-03-2024,27538,5,USD,347.86
2402,15-01-2024,19727,14,USD,1244.73
1704,30-01-2024,77634,2,USD,176.68
1795,14-10-2023,11844,3,USD,77.71
1510,04-03-2024,91049,11,USD,670.27
1881,11-03-2024,34771,9,USD,381.0
842,13-04-2024,52275,3,USD,291.32
1365,10-04-2024,92744,9,USD,292.11
463,25-01-2024,65370,20,USD,681.87
262,07-02-2024,31074,13,USD,416.51
1017,02-12-2023,30526,17,USD,1224.91
363,03-08-2024,18869,17,USD,1424.58
2005,11-06-2024,86995,10,USD,813.32
1611,16-12-2023,84209,9,USD,787.18
276,27-07-2024,85814,8,USD,437.64
435,27-12-2023,62043,1,USD,71.21
1420,29-12-2023,36190,15,USD,885.46
511,30-11-2023,94713,9,USD,762.98
868,21-04-2024,79520,10,USD,530.69
647,04-02-2024,30682,7,USD,353.01
1470,29-03-2024,94613,3,USD,117.31
2229,14-10-2023,47562,7,USD,403.17
1470,21-12-2023,22139,16,USD,1423.03
1515,17-10-2023,10971,10,USD,519.66
643,16-07-2024,11914,1,USD,67.59
34,28-11-2023,75041,6,USD,496.6
1825,16-04-2024,10274,8,USD,620.32
1685,03-07-2024,43519,13,USD,419.05
1356,06-04-2024,73981,16,USD,615.66
173,04-05-2024,80948,17,USD,1623.31
1325,16-03-2024,19643,16,USD,1513.02
113,24-04-2024,75018,8,USD,656.14
2120,26-05-2024,77500,20,USD,941.33
1764,14-03-2024,25157,1,USD,39.91
1641,29-12-2023,14616,14,USD,1268.1
1172,14-01-2024,82657,3,USD,140.12
1625,09-04-2024,21137,5,USD,189.63
294,12-02-2024,52314,16,USD,645.02
2176,12-03-2024,24332,14,USD,1029.36
2292,28-05-2024,59968,10,USD,369.24
1180,18-07-2024,26061,6,USD,247.93
2347,17-11-2023,17075,2,USD,122.24
2361,30-03-2024,20985,12,USD,491.58
208,29-11-2023,18314,15,USD,1317.76
88,30-07-2024,25904,7,USD,504.74
2271,08-07-2024,36335,6,USD,404.13
2322,21-04-2024,80043,14,USD,838.79
1797,07-08-2024,87118,16,USD,1326.3
1570,22-02-2024,89984,7,USD,636.28
2112,01-09-2023,58805,7,USD,571.15
687,06-08-2024,77623,14,USD,448.39
1776,17-02-2024,22105,15,USD,944.95
1481,04-10-2023,68887,11,USD,427.49
2357,18-06-2024,70773,13,USD,529.9
1137,02-06-2024,88443,13,USD,757.18
2237,06-01-2024,60278,8,USD,565.49
882,21-10-2023,59537,9,USD,202.3
2149,02-10-2023,84315,12,USD,756.86
1227,27-05-2024,22708,4,USD,274.28
793,28-11-2023,54451,20,USD,984.2
348,29-11-2023,30888,3,USD,201.19
57,09-12-2023,54274,13,USD,1080.58
484,22-06-2024,52129,12,USD,777.6
1321,30-10-2023,63558,8,USD,244.79
461,16-01-2024,62062,4,USD,160.36
1264,06-11-2023,27769,12,USD,1151.45
745,13-02-2024,95111,6,USD,552.71
1268,18-06-2024,48812,3,USD,97.21
2315,23-03-2024,18701,17,USD,1281.64
1634,09-09-2023,11937,19,USD,1236.1
549,06-08-2024,91153,12,USD,751.73
1336,12-07-2024,69320,17,USD,1060.93
989,01-03-2024,70026,5,USD,220.99
1407,18-03-2024,17980,11,USD,513.69
1876,30-10-2023,95620,7,USD,629.44
1100,08-06-2024,19296,14,USD,541.15
2390,22-01-2024,29481,7,USD,602.3
2155,24-04-2024,63831,14,USD,637.4
519,19-03-2024,62385,1,USD,64.98
1345,17-04-2024,57457,19,USD,1505.98
1871,17-05-2024,67095,11,USD,1086.39
208,08-05-2024,99715,10,USD,524.49
824,15-05-2024,11133,5,USD,254.37
1034,15-06-2024,60189,12,USD,458.08
1857,23-10-2023,49880,6,USD,179.0
1404,05-04-2024,63513,10,USD,511.23
1188,07-06-2024,82026,3,USD,114.48
803,19-11-2023,52387,6,USD,383.44
1467,15-04-2024,19934,2,USD,86.78
2282,24-06-2024,37789,9,USD,807.27
1019,26-01-2024,66005,16,USD,992.43
121,12-02-2024,25474,12,USD,863.03
1722,01-04-2024,82309,15,USD,416.5
2119,15-05-2024,40707,18,USD,940.25
1684,18-11-2023,57283,15,USD,1273.44
539,04-03-2024,67991,19,USD,1665.95
1845,10-11-2023,32102,19,USD,1512.04
500,11-11-2023,29803,20,USD,1351.92
1376,08-04-2024,67031,11,USD,628.93
1302,16-11-2023,26253,3,USD,265.16
578,06-04-2024,88987,2,USD,166.16
1911,27-12-2023,63458,16,USD,1537.86
1954,21-09-2023,74844,18,USD,1244.13
2052,19-06-2024,65164,13,USD,385.79
1521,23-08-2024,22512,10,USD,972.51
1280,20-10-2023,30224,19,USD,1435.34
561,29-08-2024,43459,12,USD,1114.7
1768,23-10-2023,94141,1,USD,48.91
1596,28-02-2024,72258,3,USD,204.67
1182,26-02-2024,99923,20,USD,1900.39
2002,05-10-2023,19908,14,USD,425.47
2131,19-01-2024,35498,2,USD,116.17
1371,01-03-2024,69986,12,USD,946.31
400,16-12-2023,68513,10,USD,709.97
1495,12-05-2024,53675,16,USD,519.98
2058,30-11-2023,20421,9,USD,641.13
1159,22-08-2024,64979,8,USD,702.5
1766,13-06-2024,88937,12,USD,553.2
430,12-01-2024,69278,15,USD,1052.61
388,29-06-2024,78765,12,USD,1119.9
360,30-06-2024,60431,20,USD,1617.89
1641,12-09-2023,28177,8,USD,491.3
2139,14-09-2023,27459,4,USD,81.58
2401,05-03-2024,81562,7,USD,429.27
1112,19-09-2023,21408,11,USD,524.39
2043,04-07-2024,20183,19,USD,1809.44
728,17-01-2024,88366,5,USD,262.97
91,18-04-2024,63617,7,USD,333.49
224,10-10-2023,85657,20,USD,912.32
833,07-05-2024,81577,17,USD,984.65
439,20-02-2024,95882,19,USD,936.94
2105,07-04-2024,95490,14,USD,989.9
2025,08-06-2024,18647,10,USD,530.53
101,01-05-2024,82374,20,USD,668.29
2255,18-09-2023,41550,16,USD,419.45
772,07-05-2024,63461,16,USD,959.08
2337,15-01-2024,91611,6,USD,226.03
1438,26-10-2023,45908,2,USD,125.52
614,16-04-2024,84717,6,USD,508.87
1561,07-10-2023,42152,3,USD,283.9
603,09-11-2023,42313,6,USD,353.47
1623,10-06-2024,10017,7,USD,578.98
304,26-02-2024,59815,4,USD,210.67
970,29-09-2023,84127,5,USD,116.94
95,17-04-2024,17782,10,USD,328.45
1162,10-10-2023,39571,14,USD,674.62
1352,04-12-2023,62091,18,USD,615.85
1509,18-12-2023,77295,12,USD,320.33
2291,19-11-2023,10594,14,USD,1346.97
223,29-05-2024,17232,15,USD,337.04
1437,05-05-2024,26937,13,USD,554.86
2253,29-11-2023,19697,14,USD,1195.18
286,23-11-2023,65419,8,USD,770.07
1060,07-08-2024,56689,20,USD,560.04
2286,09-03-2024,30062,8,USD,404.39
1659,19-04-2024,84613,3,USD,253.46
223,24-02-2024,19308,1,USD,78.18
328,18-03-2024,16996,12,USD,328.78
2391,15-09-2023,16349,19,USD,466.67
1824,17-09-2023,88752,6,USD,384.71
1739,28-01-2024,90281,6,USD,462.34
75,08-09-2023,42288,14,USD,1033.23
2077,01-09-2023,16479,10,USD,272.85
871,09-05-2024,10456,6,USD,286.76
2176,12-05-2024,29213,18,USD,806.63
1976,17-03-2024,69075,4,USD,334.4
2361,11-11-2023,34835,15,USD,345.17
1855,09-08-2024,98461,3,USD,210.56
509,25-01-2024,91072,11,USD,556.58
1942,05-12-2023,98111,6,USD,341.52
150,25-07-2024,44616,1,USD,35.48
1645,02-11-2023,25645,20,USD,1327.51
1308,16-02-2024,66263,19,USD,1742.51
221,24-01-2024,18602,5,USD,498.83
359,15-11-2023,57387,11,USD,569.66
665,22-03-2024,72293,14,USD,1044.89
612,10-08-2024,99921,11,USD,410.64
1856,23-02-2024,42768,14,USD,980.37
1383,10-06-2024,42924,17,USD,468.43
1566,14-01-2024,20691,3,USD,148.56
1232,30-10-2023,84057,1,USD,42.18
1814,17-01-2024,38850,1,USD,98.58
2388,20-09-2023,86413,12,USD,914.36
770,26-09-2023,29331,2,USD,159.74
591,03-07-2024,73405,15,USD,1185.54
884,16-08-2024,56880,19,USD,772.56
1742,05-12-2023,47591,7,USD,535.58
2065,26-05-2024,80239,15,USD,449.47
1813,06-10-2023,53769,7,USD,375.54
1536,03-06-2024,15548,12,USD,1190.77
539,09-05-2024,42882,4,USD,268.9
1087,08-11-2023,75679,13,USD,1235.88
1248,15-04-2024,21982,17,USD,1277.9
1817,06-08-2024,59227,3,USD,172.65
304,15-03-2024,65372,2,USD,194.59
2010,29-06-2024,53882,10,USD,400.16
112,04-12-2023,65558,2,USD,92.11
1855,05-10-2023,25502,19,USD,1884.82
440,26-08-2024,45451,3,USD,264.68
1411,06-12-2023,20848,20,USD,1552.33
365,26-04-2024,40185,8,USD,236.49
838,22-07-2024,21388,15,USD,782.24
2342,28-10-2023,90050,3,USD,145.96
825,13-10-2023,78566,20,USD,557.0
2121,27-08-2024,55235,7,USD,582.56
1241,13-12-2023,77557,15,USD,947.16
982,08-04-2024,47412,13,USD,1152.42
1813,09-04-2024,36273,14,USD,548.07
2123,05-01-2024,56225,1,USD,63.27
558,09-07-2024,60734,19,USD,998.73
1640,08-09-2023,34509,1,USD,23.08
1930,08-06-2024,49071,12,USD,313.41
1762,22-06-2024,51776,11,USD,354.58
2348,25-02-2024,52848,11,USD,864.12
667,01-07-2024,54525,4,USD,330.26
902,13-04-2024,72638,20,USD,767.27
644,10-07-2024,92378,14,USD,530.03
1041,17-09-2023,15792,20,USD,634.12
1734,06-01-2024,68675,5,USD,493.97
393,17-04-2024,45833,12,USD,783.36
2315,09-10-2023,93688,7,USD,495.55
1565,31-05-2024,27096,11,USD,444.03
1491,23-07-2024,46179,15,USD,636.54
503,10-01-2024,26722,17,USD,990.35
1257,14-10-2023,12073,15,USD,1116.64
784,12-11-2023,22731,15,USD,1135.47
2365,18-12-2023,63067,17,USD,904.51
432,08-05-2024,80055,5,USD,351.45
2366,05-07-2024,20620,2,USD,98.82
1144,26-08-2024,51353,13,USD,1049.61
1719,07-07-2024,90710,4,USD,158.57
562,28-01-2024,63522,14,USD,951.79
1439,19-09-2023,13075,3,USD,156.7
1470,20-07-2024,94600,16,USD,1449.2
307,15-07-2024,17320,1,USD,24.39
361,29-04-2024,74164,12,USD,403.16
1057,02-10-2023,83609,15,USD,1300.85
407,03-01-2024,93218,15,USD,466.38
1904,22-09-2023,29551,19,USD,1358.42
553,21-08-2024,96898,13,USD,1246.47
576,26-05-2024,16827,12,USD,721.84
1403,11-08-2024,51048,20,USD,544.12
138,11-05-2024,48642,12,USD,340.0
2217,14-05-2024,94052,17,USD,1632.17
240,14-08-2024,15138,13,USD,926.46
1378,21-12-2023,84580,1,USD,56.79
1288,01-10-2023,19100,13,USD,1062.1
1387,25-03-2024,50425,9,USD,430.77
1303,17-02-2024,21781,14,USD,1262.85
1111,29-03-2024,78905,18,USD,1068.97
1688,30-07-2024,76033,8,USD,261.99
916,12-05-2024,48767,9,USD,517.06
562,21-12-2023,16843,4,USD,211.0
2386,20-10-2023,68936,7,USD,692.12
1933,08-02-2024,67331,9,USD,341.01
1977,01-06-2024,85695,15,USD,471.32
1042,05-10-2023,21709,7,USD,288.29
2298,31-01-2024,24829,19,USD,1355.08
91,29-10-2023,30504,4,USD,216.88
309,14-08-2024,42068,3,USD,268.92
2303,29-11-2023,50098,6,USD,160.26
2019,26-11-2023,93496,15,USD,579.85
472,16-05-2024,46158,19,USD,1141.01
207,15-05-2024,13126,14,USD,862.54
2112,22-08-2024,49138,20,USD,483.06
1661,07-03-2024,74266,11,USD,709.46
780,14-12-2023,16333,14,USD,331.46
1402,14-06-2024,22082,17,USD,587.41
463,05-09-2023,57945,20,USD,1487.43
277,01-05-2024,55561,4,USD,282.43
332,25-06-2024,13430,16,USD,710.7
455,01-12-2023,20323,4,USD,89.01
2372,26-11-2023,31070,18,USD,460.81
1217,12-05-2024,78310,8,USD,720.27
171,08-08-2024,54966,2,USD,96.54
596,09-12-2023,98268,3,USD,202.91
1503,05-07-2024,20067,4,USD,278.26
2021,27-04-2024,83060,3,USD,207.45
330,01-01-2024,89285,8,USD,239.47
2342,22-03-2024,55045,20,USD,1034.62
1718,09-04-2024,18388,7,USD,240.27
2178,11-10-2023,90379,1,USD,54.09
2280,22-04-2024,14086,10,USD,730.7
2204,12-11-2023,40261,2,USD,68.34
2095,02-10-2023,14638,6,USD,288.5
263,30-01-2024,91099,18,USD,886.5
1017,14-08-2024,55676,3,USD,255.79
2131,20-10-2023,73551,2,USD,42.9
1751,08-10-2023,96821,19,USD,710.63
1312,09-09-2023,79159,18,USD,1191.37
1462,04-09-2023,20055,6,USD,157.22
1176,21-03-2024,73424,16,USD,742.5
2150,11-05-2024,21519,18,USD,1137.46
753,13-04-2024,93451,8,USD,188.66
1813,06-03-2024,91922,2,USD,195.52
2264,28-11-2023,36510,19,USD,1099.9
659,27-11-2023,93318,8,USD,409.79
1321,19-09-2023,12383,15,USD,863.59
299,10-06-2024,56766,7,USD,659.69
1552,26-09-2023,78968,10,USD,608.73
2176,24-05-2024,55381,7,USD,268.99
1476,06-11-2023,60781,8,USD,575.42
2259,24-10-2023,79350,14,USD,873.19
573,21-11-2023,58086,16,USD,768.82
2260,10-02-2024,72748,1,USD,61.25
2385,11-06-2024,22169,16,USD,549.88
1254,02-04-2024,11950,14,USD,1158.11
1589,03-06-2024,83666,11,USD,297.39
2039,16-09-2023,16219,4,USD,156.58
1253,24-07-2024,90797,19,USD,988.33
1063,25-06-2024,50048,6,USD,584.88
626,19-05-2024,85236,13,USD,537.33
1538,11-12-2023,81642,6,USD,120.24
824,20-09-2023,17666,19,USD,1849.12
1430,26-01-2024,45417,15,USD,350.97
2057,20-02-2024,65036,1,USD,36.34
381,21-10-2023,56105,15,USD,803.73
1070,07-05-2024,17439,2,USD,69.39
2080,07-04-2024,10241,17,USD,1393.09
1021,20-04-2024,82747,17,USD,1233.54
1483,21-06-2024,80917,11,USD,414.44
1778,28-03-2024,49211,16,USD,707.03
824,05-01-2024,94600,4,USD,109.15
1796,03-01-2024,23059,20,USD,1781.35
532,15-02-2024,91265,18,USD,1630.4
462,25-12-2023,75662,6,USD,133.58
764,31-10-2023,98781,2,USD,143.12
2156,21-01-2024,51608,16,USD,1138.49
522,06-02-2024,73471,3,USD,275.53
1878,10-11-2023,82474,20,USD,654.77
950,17-08-2024,94279,17,USD,978.4
2186,18-09-2023,73410,10,USD,960.56
300,10-09-2023,20784,6,USD,181.43
164,08-08-2024,74582,4,USD,81.19
1735,09-07-2024,14877,1,USD,58.46
1482,16-09-2023,68288,15,USD,865.65
445,14-02-2024,99816,13,USD,689.39
271,03-08-2024,39875,2,USD,147.9
1232,09-09-2023,50605,5,USD,434.95
1978,10-06-2024,24771,20,USD,1163.1
1461,10-10-2023,29357,17,USD,905.53
1150,23-12-2023,67378,2,USD,170.78
2171,31-07-2024,55102,10,USD,577.3
245,13-01-2024,22536,11,USD,604.03
2338,20-02-2024,47061,20,USD,1755.7
2014,14-05-2024,10770,9,USD,234.34
1645,21-12-2023,57121,2,USD,84.48
1125,08-04-2024,28536,5,USD,292.25
2240,09-09-2023,29660,14,USD,564.03
930,30-01-2024,16663,14,USD,1023.15
324,29-06-2024,44994,19,USD,1635.92
1603,09-12-2023,19042,19,USD,1783.32
1028,02-04-2024,33461,7,USD,173.94
1675,19-01-2024,40426,10,USD,766.17
1265,31-01-2024,51312,4,USD,199.45
94,01-11-2023,59453,1,USD,40.9
1418,27-02-2024,88207,1,USD,88.59
2307,04-06-2024,96433,5,USD,314.35
2384,10-12-2023,51627,16,USD,324.57
1841,12-11-2023,24689,6,USD,283.98
1032,08-09-2023,54280,13,USD,1174.61
2066,07-12-2023,91895,3,USD,199.53
1201,24-07-2024,55408,4,USD,212.31
1560,16-02-2024,39355,18,USD,1601.12
581,19-03-2024,27778,8,USD,224.36
2317,10-09-2023,31778,6,USD,289.27
1494,18-09-2023,41816,16,USD,587.49
36,30-05-2024,30123,12,USD,762.45
97,15-08-2024,69816,10,USD,835.86
2162,23-11-2023,37280,9,USD,229.67
1219,29-06-2024,20892,14,USD,406.88
1091,25-04-2024,48252,12,USD,981.31
355,15-10-2023,62129,18,USD,1050.0
2191,19-06-2024,99935,18,USD,1712.27
2210,19-07-2024,77769,9,USD,506.11
1622,18-04-2024,64808,19,USD,1107.08
1314,23-04-2024,41558,2,USD,71.03
2131,19-10-2023,49676,13,USD,612.49
1780,16-07-2024,90962,10,USD,769.98
1504,26-10-2023,16490,13,USD,368.61
838,09-09-2023,53064,8,USD,486.58
1578,28-11-2023,40428,15,USD,1219.5
451,01-02-2024,99172,1,USD,94.71
421,02-07-2024,16195,2,USD,142.34
1606,18-03-2024,22362,6,USD,327.15
268,26-03-2024,63567,11,USD,497.63
2083,29-08-2024,85472,20,USD,1719.7
491,28-01-2024,39484,14,USD,788.28
904,10-07-2024,26179,6,USD,503.18
2099,07-01-2024,25941,3,USD,291.16
1599,24-02-2024,98209,13,USD,691.25
2033,07-02-2024,39249,13,USD,1252.37
135,06-03-2024,53306,7,USD,150.39
1168,22-10-2023,44223,17,USD,1424.16
2196,01-04-2024,41242,19,USD,1672.96
1960,07-04-2024,95268,2,USD,50.11
1409,05-07-2024,55281,5,USD,312.5
1936,16-06-2024,34797,8,USD,475.08
1872,09-11-2023,42821,2,USD,90.38
633,28-09-2023,44598,2,USD,76.85
616,12-06-2024,52155,17,USD,769.99
549,17-08-2024,77161,1,USD,93.55
1064,05-04-2024,93242,14,USD,659.24
1744,10-06-2024,75846,1,USD,56.25
446,10-10-2023,18479,15,USD,415.35
1632,22-12-2023,82007,13,USD,1230.07
570,27-02-2024,40593,1,USD,35.91
2172,24-04-2024,43303,20,USD,767.62
87,20-12-2023,53826,14,USD,1247.16
2295,03-08-2024,42108,2,USD,65.02
546,18-02-2024,60893,7,USD,615.3
928,21-09-2023,27796,16,USD,1017.01
2382,05-06-2024,42834,14,USD,366.16
2249,06-12-2023,27022,12,USD,626.96
1856,30-07-2024,26512,3,USD,293.59
1794,13-02-2024,22963,2,USD,198.81
1908,09-02-2024,78437,17,USD,650.34
141,25-12-2023,40511,2,USD,104.16
97,26-04-2024,73666,9,USD,763.3
370,24-11-2023,71228,11,USD,511.02
2061,22-04-2024,82576,8,USD,279.11
154,23-07-2024,29103,6,USD,222.95
1139,18-10-2023,29583,3,USD,110.83
689,07-05-2024,18622,3,USD,152.19
676,28-03-2024,26951,15,USD,738.68
1774,06-06-2024,56478,11,USD,838.45
79,29-03-2024,40676,19,USD,801.12
608,03-08-2024,33835,11,USD,755.07
1175,18-01-2024,21409,6,USD,358.39
1994,30-12-2023,68837,6,USD,139.2
2135,12-10-2023,39787,19,USD,1650.09
1834,05-04-2024,47556,17,USD,495.0
928,20-04-2024,52168,2,USD,168.39
1528,23-09-2023,10428,9,USD,553.38
413,11-10-2023,10681,11,USD,240.92
1936,23-02-2024,43157,13,USD,927.74
754,30-10-2023,40163,8,USD,744.9
1250,26-01-2024,69798,16,USD,1313.56
706,11-09-2023,27583,19,USD,626.38
2298,02-04-2024,29971,10,USD,735.16
308,06-12-2023,65354,2,USD,96.67
1882,16-04-2024,60675,16,USD,340.01
1069,29-09-2023,98433,5,USD,345.35
1674,04-04-2024,61555,19,USD,1243.86
278,28-10-2023,56726,9,USD,697.21
107,11-04-2024,33322,15,USD,1121.48
712,06-12-2023,58860,20,USD,544.89
2396,15-08-2024,10203,12,USD,901.08
1903,23-06-2024,31345,1,USD,62.24
1221,09-08-2024,20234,2,USD,92.03
671,22-11-2023,36919,3,USD,136.97
1627,03-08-2024,78023,16,USD,921.35
31,14-05-2024,94213,14,USD,651.11
1524,28-12-2023,49164,13,USD,1135.96
1637,12-06-2024,38553,1,USD,23.32
580,24-09-2023,38446,4,USD,274.0
2015,26-04-2024,77153,4,USD,191.26
2100,21-10-2023,55530,12,USD,1168.41
1383,10-01-2024,49233,16,USD,662.72
795,13-11-2023,32093,7,USD,573.57
1622,24-05-2024,73060,2,USD,66.78
1386,23-04-2024,42103,2,USD,89.28
1795,20-07-2024,98376,10,USD,637.65
2379,12-11-2023,79268,4,USD,190.34
2078,15-05-2024,88649,7,USD,496.37
1293,27-01-2024,51280,14,USD,673.81
564,05-07-2024,68878,8,USD,360.24
1015,10-09-2023,26944,16,USD,1298.99
1436,29-09-2023,71247,12,USD,351.93
2312,16-04-2024,76383,4,USD,144.9
1751,15-03-2024,80878,19,USD,824.8
1779,11-04-2024,38526,1,USD,51.99
50,20-01-2024,65234,15,USD,1173.82
519,20-06-2024,67142,3,USD,126.28
659,16-07-2024,16868,19,USD,911.49
884,04-09-2023,75793,1,USD,42.95
2248,25-09-2023,32696,17,USD,573.2
1056,26-06-2024,93042,14,USD,1346.53
824,29-03-2024,20038,17,USD,1277.95
2365,21-01-2024,16986,9,USD,529.49
2109,02-03-2024,42487,5,USD,174.99
304,28-09-2023,50518,3,USD,206.6
787,13-05-2024,35827,7,USD,414.36
434,15-08-2024,50451,16,USD,1055.22
351,28-02-2024,56248,12,USD,329.15
368,03-02-2024,74856,1,USD,53.48
686,11-10-2023,52395,3,USD,97.99
35,21-12-2023,76071,7,USD,185.91
794,25-04-2024,91861,1,USD,40.6
229,26-04-2024,70679,3,USD,89.27
2004,27-02-2024,14452,8,USD,577.74
1507,14-11-2023,64762,5,USD,248.71
831,08-06-2024,36761,1,USD,95.43
461,01-11-2023,40580,13,USD,1109.75
1785,07-07-2024,64359,16,USD,459.28
301,21-10-2023,64634,5,USD,349.44
398,10-11-2023,95654,15,USD,1373.89
1866,06-06-2024,60518,18,USD,1390.57
1375,27-03-2024,48983,1,USD,50.29
109,31-03-2024,79204,16,USD,1026.86
2319,13-10-2023,71760,13,USD,412.13
1439,18-05-2024,66348,19,USD,450.8
1481,24-06-2024,15450,11,USD,477.04
2214,18-01-2024,96027,10,USD,403.01
1655,17-10-2023,85211,9,USD,627.11
631,08-03-2024,10350,3,USD,202.74
48,23-06-2024,99147,4,USD,205.37
1847,04-06-2024,17376,2,USD,94.67
1054,05-10-2023,82309,12,USD,774.85
1885,12-04-2024,50661,4,USD,111.54
1291,13-03-2024,86725,17,USD,1094.76
1074,30-08-2024,40740,18,USD,1604.25
891,07-02-2024,18495,17,USD,439.99
380,06-01-2024,72413,2,USD,136.77
835,22-12-2023,42639,3,USD,259.27
976,19-09-2023,55051,11,USD,638.81
865,12-12-2023,12785,17,USD,1660.41
2217,01-06-2024,14385,15,USD,713.1
2372,23-06-2024,81459,9,USD,274.36
1533,19-07-2024,90953,5,USD,275.16
612,08-08-2024,21444,13,USD,505.08
1397,06-09-2023,97375,2,USD,160.57
1353,10-09-2023,62298,4,USD,119.94
936,23-04-2024,83736,6,USD,482.47
788,21-06-2024,73808,15,USD,543.49
1485,28-12-2023,37270,3,USD,276.56
1686,14-11-2023,94799,1,USD,34.13
1072,12-06-2024,79756,9,USD,610.41
165,08-05-2024,31938,19,USD,1204.22
25,22-05-2024,11879,14,USD,725.57
232,25-11-2023,43123,11,USD,768.67
951,12-01-2024,88194,10,USD,513.74
1049,14-09-2023,82796,12,USD,1033.98
946,23-06-2024,10317,1,USD,47.88
2095,26-07-2024,79003,14,USD,357.91
255,04-04-2024,35616,12,USD,522.42
765,25-01-2024,10049,18,USD,1776.33
1197,08-09-2023,86745,7,USD,579.41
1556,15-08-2024,36411,8,USD,738.91
144,24-08-2024,35506,9,USD,369.78
1730,28-12-2023,63181,20,USD,533.39
1071,09-10-2023,70428,14,USD,680.99
2320,22-02-2024,96618,5,USD,108.1
1647,22-06-2024,15106,10,USD,414.66
1470,22-05-2024,76968,15,USD,1067.66
2344,29-08-2024,95855,11,USD,460.55
1307,23-03-2024,13236,9,USD,354.74
614,14-01-2024,84849,9,USD,458.14
927,29-11-2023,87599,10,USD,559.31
570,26-08-2024,54808,10,USD,636.82
904,12-02-2024,30557,12,USD,775.01
15,10-03-2024,71345,14,USD,446.37
250,20-12-2023,67539,3,USD,147.08
1702,22-04-2024,18608,11,USD,390.35
2262,04-05-2024,76249,11,USD,857.68
2404,29-02-2024,24214,9,USD,667.17
1452,08-10-2023,22387,1,USD,20.46
695,22-08-2024,65477,11,USD,1027.7
678,08-08-2024,39882,3,USD,100.33
838,05-07-2024,50937,2,USD,177.29
2362,19-05-2024,50762,6,USD,207.9
1097,13-08-2024,13410,19,USD,666.3
1234,21-12-2023,49819,6,USD,391.73
467,08-01-2024,56236,15,USD,1317.47
1832,09-02-2024,69875,2,USD,55.95
737,03-02-2024,66783,13,USD,935.36
625,27-09-2023,68838,20,USD,974.84
2030,15-07-2024,73416,11,USD,595.4
2135,17-10-2023,68803,5,USD,246.99
305,09-04-2024,14890,19,USD,1552.5
1244,25-06-2024,61826,3,USD,267.03
2044,04-10-2023,92306,15,USD,882.82
1951,23-03-2024,15840,12,USD,1189.36
1040,13-09-2023,81738,8,USD,583.61
267,03-08-2024,17663,16,USD,519.37
81,19-02-2024,99586,10,USD,807.09
78,09-08-2024,42670,17,USD,710.14
435,26-04-2024,16811,3,USD,212.74
1928,13-06-2024,26921,1,USD,84.14
894,07-09-2023,33672,19,USD,753.76
616,20-06-2024,82239,5,USD,222.93
646,27-01-2024,11486,2,USD,192.75
877,07-09-2023,20434,15,USD,1463.19
678,13-04-2024,41569,5,USD,489.57
606,09-11-2023,98936,19,USD,749.59
2403,17-08-2024,85904,4,USD,394.2
1848,22-08-2024,27089,13,USD,1190.51
570,01-08-2024,28013,18,USD,408.56
494,20-11-2023,40210,18,USD,1297.81
1211,21-08-2024,12459,13,USD,726.97
1915,04-04-2024,97936,19,USD,478.01
2069,10-11-2023,86087,17,USD,669.44
1568,24-04-2024,30016,2,USD,84.25
1681,02-10-2023,24343,13,USD,491.33
193,21-01-2024,52699,4,USD,373.1
310,06-01-2024,24700,19,USD,904.76
577,28-04-2024,36462,16,USD,1228.97
553,11-02-2024,78256,19,USD,1382.22
985,13-05-2024,38469,19,USD,877.51
495,23-03-2024,89863,8,USD,550.91
1091,29-11-2023,25279,3,USD,122.7
108,16-10-2023,91640,4,USD,357.55
1444,23-08-2024,48156,2,USD,51.08
70,18-03-2024,39761,2,USD,55.42
1905,15-11-2023,78850,20,USD,1182.18
1908,21-07-2024,25345,7,USD,527.28
1947,18-10-2023,94478,20,USD,456.17
1297,30-10-2023,38558,17,USD,795.92
934,08-02-2024,46049,14,USD,543.78
824,11-02-2024,49561,11,USD,435.4
1364,22-12-2023,26882,12,USD,361.24
888,28-02-2024,42262,9,USD,666.75
1244,14-03-2024,20290,3,USD,232.26
1675,08-01-2024,40263,1,USD,20.75
2004,27-12-2023,90324,1,USD,29.36
1959,03-12-2023,75385,1,USD,64.33
1216,31-01-2024,93581,5,USD,435.05
2184,28-01-2024,45727,4,USD,332.14
2178,09-02-2024,58537,5,USD,139.93
959,16-03-2024,26442,3,USD,88.1
419,08-03-2024,30121,18,USD,1690.57
2129,14-02-2024,45948,2,USD,191.93
2394,04-12-2023,28267,2,USD,181.3
1086,04-04-2024,48258,11,USD,694.7
